gene_id	logFC	logCPM	LR	PValue	FDR
NAALAD2	-2.92686972807633	4.10267313054622	29.2140906221062	6.48061980534005e-08	5.80442863240556e-07
WDR93	-2.9267611748243	1.90910478415253	5.9975356135951	0.014325875765022	0.0358024124289437
PLA2G7	-2.92202355772637	4.18111151275188	30.2028892788529	3.89129337380332e-08	3.61909588550113e-07
PLCE1	-2.92184043069178	5.02570916312146	74.1233763416893	7.338415843879e-18	2.69000086925207e-16
RITA1	-2.91831789570142	4.78367425904823	32.5402942684009	1.16746709515535e-08	1.15977825054683e-07
CNTN4	-2.91468801177443	2.21502198884406	5.70500813631895	0.016916576971789	0.0411180291907365
TIMMDC1	-2.91221620290487	5.32480574709213	37.6636282635045	8.40573504811933e-10	1.00830403141197e-08
TBC1D8B	-2.91145646029839	3.22151079631324	26.811197998142	2.24333641610921e-07	1.81164946391391e-06
LAPTM4B	-2.91138073896462	6.35390920291338	26.2452605252412	3.00691869751848e-07	2.37996345401297e-06
LOC101096984	-2.91081539882273	2.22098435537651	10.5375115377077	0.00116975812631474	0.00420222718084544
HSD11B1	-2.91072060220793	1.47857777055147	7.84765258566973	0.00508867380509199	0.014969438768039
PKD1	-2.91024566913338	7.75999784624686	29.4285926824243	5.80153466837585e-08	5.23254566687947e-07
FAM78B	-2.90998699903658	2.30150826201179	7.01550770496064	0.00808067160940243	0.0221152562106753
PHGDH	-2.90893959163203	5.98957087886967	53.8315841293283	2.18432927717814e-13	4.27835120961325e-12
CXCL16	-2.90697313420781	4.4156617713263	36.4849076584814	1.53852923652904e-09	1.77729922279671e-08
OCA2	-2.90615793025728	1.62751502941372	5.9687370489506	0.0145617064068299	0.0362812366008789
GADD45A	-2.90435589278795	6.52494777926882	29.0989488052311	6.87742905861774e-08	6.13128407175548e-07
GRID1	-2.90411361863756	1.5317735434513	6.79486030590086	0.00914206764940665	0.0245591307601154
CDNF	-2.90280121552727	2.896108676784	17.3634118296094	3.08711996498781e-05	0.000163619851779221
GPX4	-2.89799547482566	5.90481169546563	43.3421918799231	4.59566432533547e-11	6.52693754776812e-10
RTCA	-2.89603944008606	4.66570471112619	56.3612241415924	6.03080285346107e-14	1.29741353845852e-12
HOXB7	-2.89160509095099	1.95022871961889	7.86266103279045	0.00504660655771871	0.0148563049184163
NREP	-2.88972181789932	5.62010407073002	22.29066076754	2.34343568145724e-06	1.57143109084126e-05
TNFAIP2	-2.88757948874715	6.41204380674835	25.7688966509114	3.84840539910504e-07	2.99009023401157e-06
BMPER	-2.88504583948584	2.01431097796417	7.80234212105558	0.00521785580761172	0.0153014350309025
MYO1C	-2.88228789655141	8.3824057781425	28.3557024024085	1.00949003201809e-07	8.71548532248249e-07
TRIP6	-2.88055589089821	4.93693924854029	40.5166284304184	1.94949864274593e-10	2.55322062762024e-09
NT5M	-2.88023625012293	1.64744584766772	7.32205290829488	0.0068113563256588	0.0192061514958359
HOGA1	-2.87908259587048	2.99198781948952	19.6968747535261	9.07496569612893e-06	5.40584543033591e-05
GNAT2	-2.87866660806987	3.46623955850935	29.4040604896396	5.87544088583538e-08	5.29556392478143e-07
ERO1A	-2.87794256125384	7.87315482455074	21.9337235114695	2.82230430769609e-06	1.8630331705179e-05
TTC39A	-2.87462548424831	3.31247224175617	21.9106808557437	2.85639669581998e-06	1.88364290649475e-05
AADAT	-2.87456088202141	2.02432688328222	11.4171452128953	0.000727694244477983	0.00277119314285681
FILIP1	-2.87437891769389	1.66151919755146	6.34060322933125	0.0118004743175444	0.0304598002496331
PGAP1	-2.87361318207998	4.41117927557252	46.2276178951441	1.05282407175728e-11	1.64871244554544e-10
DHCR24	-2.87013698422977	7.66232141001609	27.5373846230927	1.54087128620452e-07	1.2854961149944e-06
AKR1B1	-2.86980813061966	7.10033566752553	19.100936995785	1.23984001907184e-05	7.16758615430826e-05
NR4A3	-2.8685902415942	2.01020290507791	7.53287147517246	0.00605832700355774	0.0173968107806758
TMEM236	-2.86482219784097	0.317135780399064	5.52881873647639	0.018705730059496	0.044713168592125
PECR	-2.86389188566341	2.48516838431287	15.5374997992991	8.08846973849577e-05	0.000388809481239121
MYOM2	-2.86113496030646	2.24332133755982	6.21731834298797	0.0126506582622101	0.0322996254288303
BACE2	-2.85989629569374	6.08977336684737	33.3663025256073	7.63352289398559e-09	7.82004066649281e-08
IL15RA	-2.85936220484251	4.21973120374971	36.5577540371261	1.48209224165537e-09	1.71663693620859e-08
HHIPL1	-2.85853770950591	7.61605698912979	19.3234511571739	1.10342775940236e-05	6.47018877865827e-05
ARHGAP21	-2.85649612423914	6.54455271341277	39.0799946495492	4.0679105404537e-10	5.12806820579961e-09
IQCK	-2.8558706384724	1.19826717300764	6.56546329081123	0.0103976665883411	0.0273663414839149
CHMP4C	-2.84568094599853	1.8658262081199	8.68904418865829	0.00320128458248944	0.0101132541107388
AHRR	-2.84438451895698	3.20241873139132	20.7890491786071	5.12753178557719e-06	3.20727357588797e-05
SEC24D	-2.84412908658474	6.63210717501974	33.9140470809207	5.76013160829753e-09	6.05690761984684e-08
GPHN	-2.84284601651544	3.71615235938873	26.2143229413462	3.05547848887308e-07	2.41112713225986e-06
B4GALT5	-2.84261879413617	4.90728079968555	44.3332667880211	2.76969342771969e-11	4.11627257666653e-10
COL17A1	-2.84041920479757	3.47163847757569	9.28180692290087	0.00231441010268302	0.00763393307651307
GNB3	-2.83989921963095	1.61816066810284	8.89966867005405	0.00285222405369843	0.00913811920329212
LOC102902529	-2.83989531442087	1.596022460346	10.840599802969	0.0009929856222108	0.00364808239649281
LOC101094981	-2.83857540053304	1.54180303234505	6.43351322562346	0.0111986854496436	0.0291472330733187
CFAP44	-2.83585569469217	2.42178387398601	5.77929394431382	0.0162160541527285	0.0396946984977162
PORCN	-2.83337246875821	3.00509265190393	20.7437156748915	5.25035954697257e-06	3.27785291793154e-05
REEP3	-2.83284752616395	8.33171565143793	16.272504584212	5.48541731150103e-05	0.000275067372483103
FST	-2.83145497366618	4.07987077000842	28.7232820491573	8.3493895084474e-08	7.34869473637527e-07
PPP1R36	-2.82922542193827	3.52874769864547	30.9918887123561	2.59109027900925e-08	2.46934478804926e-07
UNC13A	-2.82921673671547	2.92394103179804	6.3951780146627	0.0114430754864922	0.0296681545720003
MAP9	-2.82334634559022	4.50477164020274	57.3634966920461	3.62268799814909e-14	7.92342243328509e-13
TANC1	-2.82295391002841	5.75601600019431	62.254222063097	3.01861085348154e-15	7.49508655936925e-14
PPP1R9A	-2.82162601763226	2.39306644502141	6.14158207927713	0.0132039126223503	0.033470145903632
KLHL29	-2.82079948304994	2.94283590520491	19.2791874213365	1.12930668587368e-05	6.59834890414974e-05
HS1BP3	-2.82057420957049	5.73868360345958	37.742518130623	8.0725739367572e-10	9.71893465798759e-09
ATF5	-2.82020606199686	3.2436709435505	18.2631131772183	1.92396877123309e-05	0.000106487735912661
LOC102899286	-2.81951437643688	4.80111330372256	39.5404519235292	3.21333692804516e-10	4.10600004934144e-09
TMEM9	-2.81928903459495	4.59818232240858	31.9456087897632	1.58550384101646e-08	1.55737776239962e-07
SLC13A4	-2.81675511739285	2.15267109908568	9.64017972613169	0.00190366608676307	0.00644858287470103
LOC101089456	-2.81499200248981	6.65219073940142	23.5729313603278	1.20267529561962e-06	8.52658449725353e-06
RUSC1	-2.81401681198319	3.02766401504683	17.53894786389	2.81482154061832e-05	0.000150586641164021
CASKIN2	-2.81364001211809	3.10718996261579	21.2457162208233	4.04012286523663e-06	2.58500889129694e-05
HDLBP	-2.8129683548543	8.8789887353112	31.1261304002055	2.41794427979981e-08	2.31441887555163e-07
LOC101092340	-2.81135302218934	3.10126540484473	20.0602761027863	7.50392280788107e-06	4.52753926472751e-05
LDLR	-2.80664206652449	7.33001362679968	32.5732288976635	1.14784991793112e-08	1.14201929287415e-07
SCCPDH	-2.80637654134026	3.98725744886429	24.0194685462874	9.53665213493204e-07	6.95661400593181e-06
SLC25A15	-2.80568263271053	3.13001846467175	22.7946600591053	1.80265886844986e-06	1.23854933668416e-05
BACE1	-2.80535622217661	3.29525641078319	25.0341094828682	5.63250312169417e-07	4.26516667432156e-06
COMP	-2.8030562753242	2.71919137056348	5.94552241817691	0.014754717599501	0.0366369269741253
TRAF3IP2	-2.80193271036828	3.8143145192046	33.4736224316812	7.2237057835693e-09	7.44671571074469e-08
GLI2	-2.80137945052857	2.31023015047989	7.11558933076232	0.00764164790417748	0.0211163077377387
ABHD8	-2.80026960142296	2.83139174837001	17.454213814825	2.94311180143545e-05	0.000156746981210379
SPTAN1	-2.79660593198593	9.29905491828779	33.2471691533801	8.11578141034677e-09	8.24968237397217e-08
DSC2	-2.79553610645575	1.63589886090137	6.68877491693125	0.00970218550933079	0.0258521381601925
B3GNT9	-2.78707747311453	3.81080670735073	32.290095806306	1.32788455969151e-08	1.31218592446022e-07
KLF9	-2.78645220877715	5.15179538861737	43.508137048426	4.22200158255968e-11	6.04202036727707e-10
PTPRN	-2.78443136987346	2.02931766603817	5.76356452062072	0.01636184587388	0.0399918985663862
GPSM2	-2.78030556619594	5.20875026060967	40.1126280035559	2.39734223612732e-10	3.11488338264345e-09
ZNF215	-2.77988276298493	1.06206254380866	7.83461053035596	0.00512551957645982	0.0150609479180211
LOC101096707	-2.77950392944269	5.24280488962731	30.8414658629499	2.7999071569549e-08	2.66062140627944e-07
PLAG1	-2.77744896737058	3.67835171712677	22.8439750773953	1.75699232743916e-06	1.21097743240463e-05
TIGAR	-2.77648284967783	7.10926912350771	26.3411003066891	2.86134341888984e-07	2.27159163255242e-06
C2	-2.77526257445842	2.7215559670147	14.3022895660507	0.00015567541598299	0.000703003607689186
PLXND1	-2.77477166330025	6.06742618078521	43.3863620517914	4.49308750129427e-11	6.40899861733529e-10
S100A2	-2.77424558482964	2.14799648726794	10.7756449767586	0.00102844372674328	0.00376359928222312
FOXM1	-2.76692278513407	2.38644784472634	8.92817051721321	0.0028080547748066	0.00902525172906857
DES	-2.76606402874291	1.95625339053815	6.65978459097346	0.00986128351095622	0.0261790486584209
PLA2G3	-2.7655712289624	3.06891534439678	11.8188608042824	0.000586337236161634	0.00229549628584401
ANKRD35	-2.76453886295452	2.81435576064441	9.81112970434721	0.00173458922437993	0.00594179441178226
FMO5	-2.7629144855201	2.69047342355605	15.7782301773693	7.12172608166442e-05	0.000346913182515524
NFIX	-2.76235497885215	4.6206428960444	50.0141766801983	1.52639181075861e-12	2.68509915986398e-11
LOC101090728	-2.76084046515434	1.99899182984794	11.6928195997905	0.000627417494019766	0.00243669718082906
PLEKHG4	-2.75508338811002	1.97510405988477	6.72034317292936	0.009531928421266	0.025465695576603
BCAT1	-2.75495660630571	5.35773036155367	45.2408376156333	1.74233769664628e-11	2.64944352179481e-10
IL17RC	-2.75457066025638	3.87790763135933	33.9432106501086	5.67443502197316e-09	5.97637325789356e-08
SPACA9	-2.75346883661694	1.58499747094745	9.19719879541521	0.00242385759756205	0.00794214313428385
CACFD1	-2.75048923344133	3.9871233419473	29.5016217938499	5.58699323593701e-08	5.05642153346217e-07
BCO2	-2.74659290134566	3.69567358951608	30.2544211492497	3.78926514949225e-08	3.5317135338627e-07
PPFIA4	-2.7459373489224	3.92012676267104	26.563878546948	2.54966488076882e-07	2.0414430890988e-06
DAGLA	-2.74458166002474	2.71936050346175	8.27419851000652	0.00402124097422745	0.0122665609727538
FBLN1	-2.7427578274487	6.45284560321304	31.6066133931064	1.88785570180368e-08	1.82836386529666e-07
GABBR2	-2.7427562727744	1.90286048604952	6.39109477898539	0.0114694270084321	0.0297046162683353
CDKL4	-2.74039360178787	2.05977672030037	9.85331435837348	0.00169526059872853	0.00583448854894164
RGS3	-2.73906236567702	6.03182255276579	45.8748773836244	1.26052159279335e-11	1.94381020707722e-10
HSPA5	-2.73666796962608	9.55794434538201	23.5187312976326	1.23703544329364e-06	8.75127553765094e-06
PRKCI	-2.73659127188424	5.77736369154657	35.7898198673475	2.19793375838727e-09	2.47159252024989e-08
PROCA1	-2.736138122416	1.21111668404015	6.08998163097749	0.0135950500200036	0.0342680291188967
TGFBR3	-2.73324335066491	4.60832445915481	44.1714821321198	3.00832176887936e-11	4.41830523159597e-10
PDLIM7	-2.72838939374337	6.81131290741627	32.9005470356615	9.69959700224799e-09	9.77468663360655e-08
PITPNM3	-2.72787593221094	2.64413689327319	10.0429495184505	0.00152932137048847	0.00532483001987801
CF1H1orf226	-2.72778470941467	2.08235440102737	11.2348308815306	0.000802764206039494	0.00301766676478266
LOC101096853	-2.72716250306898	1.95554552912041	7.34597428749685	0.0067213095747466	0.0190054990253962
TM7SF2	-2.72683302438875	4.28026872188437	18.5581474026284	1.6479932728914e-05	9.2698738620462e-05
GPT2	-2.7257099359783	5.19699637318229	46.8248403580736	7.76232561413825e-12	1.24681761363937e-10
LTBR	-2.72023285642744	6.66239249906952	25.0914190581285	5.4675620645465e-07	4.15465066433374e-06
ADAM32	-2.71924473168431	1.54137071411842	6.54732373186886	0.0105042043499733	0.0276024576861632
TTC12	-2.7151762533959	1.79270435885768	5.80079888471949	0.0160188946633356	0.039285358749197
USP50	-2.71496582100416	1.50332331208653	7.26551536200839	0.0070291096075655	0.0197226866324742
CCSER2	-2.71346436933585	6.96825782034652	27.8213141808996	1.33052212345901e-07	1.12213636414863e-06
FITM2	-2.71231630864981	3.87365242001435	36.2115195489021	1.77021070093789e-09	2.02179939324699e-08
KIAA0895	-2.71183400333031	2.31755827504609	12.6773333635423	0.000370115042416096	0.00152066991284484
LOC101082698	-2.71180983514188	2.32626025257366	5.64966271127515	0.0174587299169665	0.042317372655564
LRRC27	-2.71151528073841	1.93729721116334	7.1443662976562	0.0075199842093286	0.0208459553821333
NDST1	-2.70825966503239	5.15548159957193	49.4146610390087	2.07191417537607e-12	3.5682060004541e-11
ADGRB2	-2.70774645358762	2.81208712944557	7.03639114087618	0.00798698087733439	0.0219156210220933
LRRC36	-2.70311009122856	2.22661929271315	7.99767108651742	0.00468375537623371	0.0139597823761787
HCFC1R1	-2.69788390454775	2.6143409800936	15.7325437793821	7.29580829104103e-05	0.000354340829768066
SYCP1	-2.69743616298111	1.50453500703058	5.76165644726293	0.0163796229592208	0.0400278942446657
TMEM150A	-2.69605232600698	3.57540725827697	26.8605633901143	2.1867582104348e-07	1.77194255830917e-06
LOC102902092	-2.69500673863041	2.2882255254201	8.99441049100329	0.00270806618293392	0.00875103484822503
PGPEP1	-2.68813346015738	6.95365523076014	27.5723942055718	1.51323145292032e-07	1.26404432569531e-06
SAT2	-2.68757716891821	2.98803298646436	15.5624103989768	7.98259239525198e-05	0.000384500161399969
MAP2	-2.68689753962051	3.02301165429173	8.54103750249431	0.00347227659279617	0.010823440790324
DZANK1	-2.68273363836435	2.46568705839738	13.1856830543742	0.000282095975359342	0.00119533273640318
EPHB1	-2.68102266109015	2.51664391902078	5.95881199690066	0.0146439052490508	0.0364553995526136
LATS2	-2.68072944513528	6.84269527608582	30.0898381698434	4.12487009668919e-08	3.81739564730975e-07
LOC101090977	-2.68020508488056	2.46702973409128	14.0954188753967	0.000173766479289481	0.000774253231879354
AUTS2	-2.67994360317136	3.13153244546683	13.0092374108887	0.000309958143572743	0.00129252644363048
DACT3	-2.67785164983369	4.6075074502117	31.1968069462042	2.33149256839138e-08	2.23329758941606e-07
LOC101083433	-2.67670211051792	5.70498716589294	19.4252283286791	1.04615941355302e-05	6.16191650989958e-05
LNX1	-2.67626874955281	2.00240520379524	5.65635911570542	0.0173921908970487	0.0421725279271933
SLC39A14	-2.67520427722942	5.46008946944537	43.2831332150304	4.73648862888214e-11	6.70517155089755e-10
LRRC58	-2.67332659290959	5.64764921889414	35.8399784623672	2.14207013931314e-09	2.41290870714218e-08
UCHL3	-2.67303334676589	5.90922926570356	33.0432075283522	9.01333860409134e-09	9.11966403249735e-08
CNNM2	-2.67095495166243	4.01133267908837	28.2333263316891	1.07536986800592e-07	9.22905487727769e-07
GPR176	-2.66740878645624	3.53005446460587	28.1696710563443	1.11132413510073e-07	9.51331156224842e-07
EEF2K	-2.66715680884714	6.98377498143653	37.6382594212776	8.51576914346199e-10	1.01963903713186e-08
PPARGC1A	-2.66539777014294	2.42598827274543	6.68546648177742	0.00972020835523272	0.0258791426751307
KDELR2	-2.66489451999388	7.6741847480684	22.1276131943426	2.55113619193704e-06	1.6994193018675e-05
KDELC2	-2.66429830859482	5.43734572351661	33.2897004243002	7.94020663789646e-09	8.09629617009442e-08
SCNN1A	-2.66429784456562	2.50928105807194	7.41324577777018	0.00647454114413486	0.0184146951526835
BRSK1	-2.66285166389819	2.52303370039564	11.3917043991013	0.000737728115169005	0.00280370867517024
PLBD2	-2.66277777486788	7.84006814567864	21.9438978999291	2.80738117022162e-06	1.85446811205283e-05
ARHGAP39	-2.66127454746854	2.79414175556702	13.2732655252957	0.000269217849462975	0.00114475126245042
ST7L	-2.66044207834448	3.42711263010795	25.2252384901544	5.10102786164419e-07	3.89417036814175e-06
RRAGD	-2.65893128047103	4.22749726022285	25.4378372023179	4.56868931505e-07	3.5143557960962e-06
SARS	-2.65808105501576	6.87534705552956	31.7668379474762	1.73835638442428e-08	1.69609299872118e-07
CA12	-2.65754401687379	2.49699904614183	12.0704872775797	0.000512263098786091	0.00204019078766916
ADAMTS16	-2.64968612589761	1.80958896514983	5.77272297646748	0.016276795088337	0.0398062582825654
SRGAP1	-2.64746043346382	3.86104202328958	21.6031731504059	3.35296653941095e-06	2.1811023495609e-05
VWA3A	-2.64744070502019	2.2509641627092	5.93737112551908	0.0148231122445477	0.0367789188854602
PFKFB4	-2.64723679026497	2.56327745569304	11.3897917662068	0.000738488084496298	0.00280497225263239
METTL1	-2.64699006763681	3.18049458188561	20.4963724851832	5.97443707566041e-06	3.68432978119791e-05
LCTL	-2.64485218889936	1.42002186832811	6.05433328166948	0.013872212124468	0.0348411559252428
RGS4	-2.64392536130929	1.26090825441182	5.88262104105874	0.0152910426152345	0.0377472445898649
TNFAIP1	-2.64255627139836	6.01562874309914	34.7422401841067	3.76375919535128e-09	4.08196792732189e-08
DAG1	-2.64190034966737	6.79116690659628	30.0055961422767	4.30801237231991e-08	3.96451938022119e-07
PIK3R3	-2.63617004233932	5.72215129596547	33.4297283115462	7.38858948393811e-09	7.59283162080813e-08
VILL	-2.63431353254091	2.15954313223384	9.23712867710502	0.00237156541172539	0.00779415299225453
