genes	logFC	logCPM	LR	PValue	FDR
DPY19L4	-0.370937208786819	6.83242430098565	5.3507051869826	0.0207138913848887	0.0279354864781877
BUD23	-0.369844241592416	5.75044085443595	5.9111667141069	0.0150452042179705	0.0206577237090562
LOC101086703	-0.369016983419998	5.06619816262036	5.02587986221011	0.0249712351594985	0.0333734735597981
GMPPA	-0.368523758391139	5.0229496729027	4.65470185000988	0.0309686103249817	0.0409559236424619
BUD31	-0.368424570432231	5.07506174747375	5.43625320505717	0.0197229335248292	0.0267191884106851
SSR1	-0.367882291947952	8.18102372241871	6.08844025029009	0.0136069154677023	0.0188050138005741
YWHAQ	-0.3664210860785	7.7443646929497	5.61560246063943	0.0178012603599173	0.024253418007802
EEF1G	-0.36503597393663	10.3773203894503	5.53970244108197	0.01858974331095	0.0252662998715694
HMG20A	-0.364489651894564	5.62351422564269	6.3722126858351	0.0115920967132598	0.016148549504311
PRMT7	-0.364423358917991	5.31695860500706	5.18866741732242	0.022734642309539	0.030529850256781
LOC101094311	-0.364415118854232	6.13593463461359	7.01210321678204	0.00809605161893322	0.011485510695125
CE2H16orf70	-0.364177791380537	4.01120262709491	4.68603997905062	0.0304086513086566	0.0402442663856074
COQ4	-0.363686944100603	4.46329971258238	4.51651125634953	0.0335692173753294	0.0441507440841957
MDN1	-0.363445384754321	6.78795034264334	6.03909592387753	0.0139924480046346	0.0193005991353768
ACO2	-0.363391005939551	6.7840193260318	5.95302054315424	0.0146920903525667	0.0202029949117233
ZNF322	-0.36221887538068	6.17895535174628	5.38321864792712	0.0203313353125395	0.0274626342192943
MTHFS	-0.361718047472284	4.13562999211424	4.70230846916907	0.0301221328536673	0.0398855387488447
CSNK1D	-0.361388433306384	6.24254761807792	7.39345541903568	0.00654616121812421	0.0093848200567083
COPE	-0.360949157427725	6.55083012130014	5.75991100849937	0.016395902255398	0.0224192060419708
LOC101094500	-0.360434960695763	7.50280776776042	6.12478201825471	0.0133299723115348	0.0184420352823283
ZYG11B	-0.360006063352675	7.00414361101795	6.30728817010575	0.0120242620183582	0.0167162775952103
CNOT10	-0.358395989690218	5.54742831386453	6.06782003793181	0.0137666768184233	0.0190115463033735
PDXDC1	-0.358338602007369	6.85909406712232	6.33014445360273	0.011870264853038	0.0165164317412483
ATPAF1	-0.357603062234331	5.31369058904309	5.41138902634042	0.0200057911093687	0.02707110355026
CSNK1A1	-0.357202118851512	8.77493818153994	5.20590400524667	0.0225103063845452	0.0302443401855901
PDCL	-0.355936920434954	5.38792597496561	5.50819058803214	0.0189276183364181	0.0256957361773457
NDUFB10	-0.355670809849639	4.74286128125863	5.51157092640127	0.0188910720030114	0.025651521964923
RLIM	-0.354851895774557	7.39636952625461	5.79458158828173	0.0160756402315058	0.0220065499704425
NEMF	-0.353420461450075	6.33284953717265	5.83241257946194	0.015733532033813	0.0215523486606571
NEK9	-0.347222045091387	6.94498120335443	5.39640369804754	0.020178288739421	0.0272844820583259
ZEB1	-0.344048221220099	6.34642056226276	4.6622435663046	0.0308328776566598	0.0407847818603017
LOC101089411	-0.343012153206333	6.75736468271776	5.50365987619026	0.0189767164736277	0.0257569682551438
AFG3L2	-0.342703986159299	5.69971209899753	5.28337311274597	0.0215299984721458	0.0290057860958178
EXOC1	-0.342612372038382	6.23080193341031	5.25213989215436	0.0219197984082923	0.0295062770140639
MDM2	-0.342233819653418	7.78515753229747	4.44137394431903	0.035078007065607	0.0459757171875136
CASD1	-0.341609470189677	5.77015141173611	4.33704513247527	0.0372915898741212	0.048728433090835
CCDC43	-0.34068673331819	5.23344620045513	4.34292447174348	0.037163037822773	0.0485801438070448
TAB1	-0.340362300250138	5.05230295791302	5.123338013488	0.023606166415356	0.0316277507021448
GATAD2A	-0.34034742494903	6.47547317042055	5.57410942715543	0.0182279327940967	0.0248032970294857
RPL7L1	-0.33890299967235	5.15387638399092	4.47576822233838	0.0343787440378927	0.0451371945288305
LTN1	-0.336937460809155	6.54330540438347	5.74010461200504	0.0165818048875167	0.0226637916102483
PJA2	-0.333980577826683	7.75904906704427	4.8779425038141	0.0272020254975539	0.0361973300497269
EFTUD2	-0.333685810833371	6.19329455359209	6.34520475746409	0.0117699022993228	0.0163838564440762
TBL1X	-0.333596198053651	7.3193410507189	4.45597453781842	0.0347793660321682	0.0456167480643621
NUP58	-0.332657535829819	5.18523401950919	4.43445594767112	0.0352204432354153	0.046143646526529
TRAP1	-0.331795185988021	5.40812636597592	4.96195706183237	0.0259108667969818	0.0345683716851841
USP39	-0.33061422567825	5.16848283585484	4.81184701102979	0.0282647352224575	0.0375262806427871
RPS23	-0.329018314970576	9.31302118338883	4.2914882649921	0.0383036226317517	0.049995124084779
TMEM183A	-0.328425379924284	5.17670472813236	4.59282704947966	0.0321060164834912	0.0423472381455907
HAT1	-0.327782650459046	5.13539605941714	4.63867074899495	0.0312592055371354	0.0413021180014789
GRINA	-0.326650007632807	6.06991911788107	4.43383171610229	0.0352333253989934	0.0461558352128815
AHSA1	-0.3244576433348	5.62262815941205	4.41962968266875	0.0355277459708507	0.0465320747218504
VPS53	-0.324418364251457	5.60161979946299	5.24540265837469	0.0220048352191488	0.0296114732701754
SLC25A6	-0.323518056828397	9.16061500889888	4.53398249676042	0.0332282051202862	0.0437289960649317
UBE2E1	-0.322150901787917	6.23941694426634	5.28275210864477	0.0215376784362159	0.0290131020254728
GART	-0.320449782443928	6.04307223994979	5.05286317227055	0.02458528033841	0.0328815058098594
PUM3	-0.317696163038148	5.53741053434626	4.37304544203628	0.0365116818692042	0.0477771064394406
CLPX	-0.316656168422812	6.13765716891307	4.64304486637265	0.031179635046667	0.0412012042209901
GOLGA4	-0.310382743276862	6.66609224199932	4.44824999730057	0.0349370313622873	0.0458142240446791
TTC21B	-0.305867108492872	5.58899299215341	4.6988669669789	0.0301825085934465	0.0399572791346417
GRAMD1A	-0.301610031002702	6.16002447797431	4.62246098254935	0.0315559325310671	0.0416600329463785
SLC30A5	-0.300385273762714	6.49077222553091	4.33047765035693	0.0374357391463001	0.0488969746576699
CCZ1	-0.300055045750902	6.16560890628123	4.94029058802285	0.0262376252048601	0.0349825961198264
SPTLC1	-0.299883294939759	5.65137357859049	4.56103300770478	0.0327073399720108	0.0431007012995834
EDEM3	-0.286919437017675	6.75226760575361	4.35327799115175	0.0369377846880161	0.0482954794324152
MAEA	0.28745382546203	6.14157494432254	4.36773161217574	0.0366257173722679	0.0479166034642057
CNOT2	0.293677121507861	6.13686790886055	4.29880253281037	0.0381392182416542	0.0497956567789648
GGNBP2	0.295156004929309	6.45642551391479	4.93458056931112	0.026324450563977	0.0350911047983061
DPP8	0.296032686408603	6.74244168650062	4.72258372265953	0.0297689810789384	0.0394341155479733
BUB3	0.296849905877797	6.2893966220224	4.56165811362674	0.0326954046651091	0.0430937796592655
LOC101094012	0.299162101228947	7.94815768456194	4.46282782293082	0.0346401067120266	0.0454479609628695
ZNF664	0.304278759572506	7.06351350874559	4.67121878991394	0.0306721532903336	0.0405763422900228
CE1H17orf62	0.304588118459824	6.09230288771535	4.44662377840951	0.0349703191965371	0.0458532133669925
AP1G1	0.307391908476842	6.58470309333769	5.39597883218741	0.0201832017781748	0.0272882643183899
SNX2	0.310986568166826	6.64321100656436	4.2982844178545	0.0381508396477955	0.0498057879276869
SF3B2	0.31617071063948	7.16574941186619	4.54504537110873	0.0330141471904736	0.0434739081392217
ADSL	0.320627785288528	5.9144590416951	4.34063471747544	0.0372130481429547	0.0486356588872808
MTPN	0.322677797374258	8.15493939429016	4.3672151136483	0.0366368213666218	0.0479262689081369
RPS27A	0.323492772268267	9.12537297770453	4.35358080193109	0.0369312182407248	0.0482917896837298
NSA2	0.324486535239296	6.31074471899275	5.40806903529058	0.020043875899149	0.0271141039932163
RPL36	0.325095370806549	7.33609907849843	4.98374327980668	0.0255865631742233	0.0341533745868306
ATP5ME	0.325471563628648	5.76916568104125	5.09809540906766	0.0239521293971795	0.0320712845551727
DDX42	0.325654755962878	6.18683289061488	5.74451262416882	0.0165402441506819	0.0226093830218701
BROX	0.326582124165387	6.5589187889091	4.93885340508448	0.0262594506465997	0.0350080768026872
ICE1	0.32695162886714	5.5854057471012	5.11942250880579	0.0236594889533822	0.0316958999721378
ROCK1	0.328666810839165	7.7506046071878	4.81601046213582	0.0281965355193451	0.0374434430182242
INTS2	0.3296047972017	5.27009813812233	4.86481314111798	0.0274097667516797	0.0364662432222419
TMED8	0.332599817020474	6.29575775624894	4.42078470303491	0.035503705520018	0.0465053107954167
CSTF3	0.333004564267309	4.70379000510208	4.65681364073	0.0309305405036667	0.0409097713953225
APPL1	0.333493643554929	6.80248739771888	4.98405259048742	0.0255819893367583	0.0341508038998211
TRIP12	0.334168454755816	8.40836607815804	4.98206184558859	0.0256114417334461	0.0341830450208273
GCC2	0.334249897699063	6.15355246860203	5.22190766451048	0.0223040704995583	0.0299797391592291
ZNF12	0.334550676762327	5.69830926500141	4.71117113564683	0.0299672300175777	0.0396845020573673
DGCR8	0.335277849620401	5.20660999539752	4.62989161960756	0.031419548350687	0.04149697031017
SPCS3	0.336309016224423	5.61658276415836	5.18992603320361	0.0227181831533947	0.0305109245162274
ITGB1BP1	0.336999652370491	4.58461090848149	4.51037634774468	0.0336898271608962	0.0442913048821691
REST	0.337784444726304	6.83242006227231	6.0034926915933	0.0142775860930777	0.0196749682490034
RANBP3	0.338178243325704	5.53327536789155	5.79604504526213	0.0160622645695971	0.0219933141686054
AEBP2	0.338327579973048	5.90449660149305	5.57036999852865	0.0182669004275284	0.0248510775120078
PPP1R18	0.338637706143027	5.76696532515632	4.62601843586855	0.0314905610533708	0.0415779858625433
NUP85	0.340512149754771	4.69840597121	4.50227091300876	0.033849871353481	0.0444745100698701
ZNF335	0.340895037416782	4.94372601448325	4.75383455377489	0.0292330828069464	0.0387600564368447
IRF2BP2	0.341257698512088	6.77637776283274	4.99984005629455	0.0253496611626436	0.0338616861744811
LOC101084354	0.341796023443622	4.18515159461263	4.8526807803518	0.0276031998411783	0.0367084417768279
BLCAP	0.341986663419841	4.81422865104136	5.08933812092586	0.0240733778737862	0.0322269415028254
ZBTB2	0.343066233850108	4.65350738408727	5.09039937293177	0.0240586505325112	0.0322105694921412
LNX2	0.343475923420673	4.69558646380591	5.0735543520359	0.0242935218380674	0.0325014057204932
CHMP6	0.343632495730068	5.26783867975456	5.41342500297169	0.0199824727276118	0.0270452251829162
ISY1	0.344580489711143	5.53035299892045	5.23465221769682	0.0221412347357453	0.0297825932819052
KAT14	0.344634438406165	4.95685707123045	4.9575399528944	0.0259771376832815	0.0346481818799915
FLCN	0.345414310602932	5.37629078258154	5.22612347139842	0.0222500687169243	0.0299133885377017
TRNT1	0.346834292300069	4.63621612111817	5.35799115506757	0.0206275214785064	0.0278306459366353
NUP188	0.3470850142104	6.28689926665658	4.69957241557228	0.0301701223396055	0.0399449818102753
LOC101085936	0.347715965536298	6.13361058857726	5.79466088345385	0.0160749151976755	0.0220065499704425
PPWD1	0.347737742663485	4.3336435480686	4.33058135839724	0.0374334583344588	0.0488969746576699
INTS11	0.34803857614405	4.61022369326538	4.78129929273711	0.0287704052504144	0.0381701385160575
MAPK8IP3	0.349074432962278	5.29116520783743	5.28198540498853	0.0215471641812047	0.0290228487148822
IWS1	0.349134358521312	5.70571103144307	5.08102634610727	0.024189047079717	0.0323784265892174
LAMTOR3	0.350675048882461	5.26545128155661	5.39131003722216	0.0202372720868466	0.0273527665168791
EFR3A	0.351120283385555	8.70969398118646	5.1351424390446	0.0234461630974587	0.0314264358208194
ABAT	0.351815042329509	5.63538293621821	5.50976168665972	0.0189106234167104	0.0256753669023386
KRAS	0.352579615606882	5.9400945211669	5.01268894640204	0.0251621947816199	0.0336165144847825
COMMD5	0.352886421959357	4.53295965909086	4.67152038289191	0.0306667676895134	0.0405733794513392
FBXL3	0.353152800570868	5.94578398320037	5.08056551369797	0.0241954770118313	0.0323836723766696
PHF2	0.354118116806967	5.60011132177908	5.07606430035337	0.0242583751683959	0.0324577512757341
GNL3	0.354989469888308	5.37091584567822	4.81810407015785	0.0281623057580424	0.0374056907684318
PNPLA6	0.355433203339749	6.5095769081109	4.55460927185389	0.0328302539037593	0.0432493924014222
SDCCAG3	0.355531998702593	5.3250770673475	5.46648623222971	0.0193845610270965	0.026293929697777
NFKB1	0.356007370063709	6.17409601787226	6.53741487950834	0.0105628734008778	0.0147706145778078
RPL23A	0.356073350619598	8.86882169358439	4.61494147463014	0.0316945767373818	0.0418302247423263
CB4H12orf57	0.356137370583898	4.59892334273778	4.87482042934827	0.0272512761256724	0.0362591259870831
RAP2A	0.357327151481208	6.39976888705885	4.89332686616645	0.0269606858786702	0.0358984065431767
RPS19BP1	0.357657342290045	4.41716916267492	5.02678407450459	0.0249582004674282	0.0333595099417993
VAMP8	0.35779862825759	5.89585872460485	6.71979179525724	0.00953487574819963	0.0134130990973528
CD3H18orf32	0.358583033657206	5.11420356081797	5.21179470168902	0.0224341653489192	0.0301483203610515
ECH1	0.358691096793841	5.57910777391653	4.43729603327002	0.0351618950252339	0.0460716204551907
SSB	0.359779491305896	5.99978159172079	5.25877497744388	0.0218363835283986	0.0293970603722084
TRNAU1AP	0.359832932138088	4.34983091600518	5.06220599798029	0.0244530930181551	0.0327114968006582
TAF6	0.360413312441725	4.1305128449402	4.84566764024837	0.0277156614337956	0.036835210790567
CNOT8	0.36088741259514	5.07644002889691	6.01693988427547	0.0141691944207558	0.0195360381061029
TRAPPC9	0.36119054349373	4.91721787116764	5.91911703441617	0.0149774625667372	0.020571281653164
RMDN1	0.361659197222487	4.20761950200012	4.83450192237097	0.0278956977196061	0.03706302807147
SH3BGRL	0.361849787014598	7.03060185498698	6.3766838032524	0.0115629284132744	0.0161113966882023
NECAP2	0.362242411987091	6.4151777600408	6.84920653089474	0.00886806489270182	0.0125242480202776
RPL28	0.362416436774507	7.44482846225104	5.70220071336345	0.0169436552658982	0.0231313985354387
PIK3C3	0.362490054155631	5.54544479543238	6.1938903633887	0.0128192073764064	0.017763975237296
KLHDC3	0.362505250808492	6.24892533803115	6.27677769297363	0.0122330338250361	0.0169918618461487
ATP11B	0.363783536715732	7.74552944756943	5.8412574819441	0.015654634706957	0.0214533868680931
ASH2L	0.363807011574129	4.09360782613643	4.62770355311074	0.0314596447982042	0.0415456726359246
PFKFB3	0.364281094949962	5.71823805438555	4.56305034511444	0.0326688387734261	0.0430631657462056
APTX	0.365818359657918	4.06350371927103	5.38718536161225	0.0202851654832674	0.0274117539016869
NOSIP	0.365836956760157	4.56924145245904	4.61671586333034	0.0316618034843494	0.0417912475220197
ZPR1	0.366082036294854	5.85432156007358	5.15446103400583	0.0231867306367104	0.0310883943259855
LOC101085685	0.366348310292248	6.36646782012146	5.86004770994363	0.0154883741716633	0.0212323088533101
NOL6	0.367857685819426	4.39414598040193	4.7625663258456	0.0290851510115272	0.038567879148228
SMARCA2	0.367864411672012	7.6110754958446	5.98164927483857	0.0144554782693465	0.019892477938515
CLEC16A	0.368521479412482	5.33208151623649	5.18662936349424	0.0227613205352644	0.0305624935911822
GID8	0.369106082167627	4.92696647145712	4.80781156491123	0.0283310019832247	0.0376065183797498
LOC105259641	0.369195408385387	5.10812441178522	5.92884768222065	0.0148949786782614	0.0204688907846071
PRPF18	0.369785826800578	5.29664446350907	5.12534887404527	0.0235788303569471	0.0315944078040048
NASP	0.369894571876812	5.42819886758347	6.04373724212372	0.0139557108752665	0.0192561039005363
TTF2	0.37003198016326	4.74892744015293	5.24144445069178	0.0220549546719256	0.029669630792096
MAPK1	0.371182831123057	8.54613870983394	6.05898640235255	0.013835707241963	0.0191048304389291
CCDC115	0.37214490350499	5.99220375195787	5.36297807873194	0.0205686199614201	0.0277540794771327
TRAK1	0.372497310016962	6.17141684128401	5.70641056485651	0.0169030669218751	0.0230808739112148
VPS4B	0.372882101809505	6.31909248067871	7.4803761973585	0.00623750380291295	0.00896523866557097
SEC16A	0.372996105138524	6.66674810311935	6.69318051489335	0.00967823896190905	0.0136043866911979
G2E3	0.373390863784044	5.26877563352122	5.86509096857515	0.0154440606038657	0.0211738120131876
SLC30A9	0.373844142059606	6.99463627883741	6.61106451687025	0.0101347059922381	0.0142073155632494
FASTK	0.373900289740821	4.22322825476804	4.81057657810425	0.0282855798055496	0.0375500898355299
GLYR1	0.374542206468729	6.49214440771383	6.86669029066956	0.00878171434669803	0.0124050131357464
MRPL1	0.374914450805314	4.77796179386057	5.34487449477454	0.0207832795550086	0.0280202756032768
RPL35	0.375038700664957	7.77839049782972	6.54607501500867	0.0105115794029726	0.0147036702342883
SHPRH	0.375651452579352	6.01944016428858	6.00183764029033	0.0142909855533489	0.0196913291326432
CNOT7	0.375860714407914	6.21988427612684	7.14962214269364	0.00749797821515109	0.01066638264293
