genes	4438	4460	4474	4501	4510	4520	DC1MINUS	DC2MINUES	DC2PLUS	DC4MINUS	DC4PLUS	X2654MINUS	X2654PLUS
PANX1	5.759081518553095	6.916827947352073	6.345411486544048	6.613622729663421	6.055696704864861	6.837106406942193	4.821792405505295	4.458434063443776	4.399913037858587	5.199278696184162	5.2212429607809865	5.038890591812784	5.1342888237942095
MED17	4.565186883592222	4.784274938413433	4.64720109522628	4.462137494119956	4.446090142790307	4.448512604337186	4.712431567778544	4.505547012121337	4.311217904712471	4.631067215661764	4.756042576875743	4.531438800933146	4.505474457936185
CD1H11orf54	3.1449810395992026	3.493864638109723	3.252645576362378	3.629785808599629	3.2774417088887033	3.2656171515104107	3.9532741718715383	4.695857837443956	4.588813157046139	4.207280696879011	4.446544937930893	4.284342462447722	4.287950891014838
TAF1D	7.504769542631175	7.3224436741055525	7.360333780664012	7.254901594085204	6.7347838103054	6.797414484447261	5.8488675824522485	6.142363229382498	6.098215849246824	6.156895576278624	6.266739927345069	5.868334081691607	6.02835978871277
LOC111556843	3.9260362378303606	3.786917141434595	3.3170801177204146	3.052599930816596	3.815659539113125	4.519353082563999	1.8464856355595614	1.701985987289483	1.9722069566596059	2.0849129827605184	1.7022563917015419	0.8795348937516175	1.3286326934445454
CEP295	7.228661190774374	7.003827527841493	7.074271945189316	6.984864378394243	6.703565199508495	6.752280853672153	5.135396763677914	5.120877911245076	5.101315322321213	5.121721906077524	5.1974484431084225	4.875657845174574	4.923777100820012
LOC111556855	4.114251036469859	4.048186520337678	2.8303763869315754	1.7931670538225388	3.0211136537554037	4.409551406236849	2.6425396029501065	2.1732387045028556	1.861237356373252	1.553313414431281	1.5300564253013282	1.467418422797577	2.3435002213549416
LOC111556856	6.69377878095508	6.548880328409554	6.811449242054451	5.580863584840851	4.641217098519399	5.827926926265276	3.511694158468837	3.1254724694195573	3.123785707926281	3.3779377382144697	3.3986320580404485	3.2084635461500186	3.8175698480732687
SMCO4	3.8771412482467436	4.1088501455452775	3.9613847557520923	3.1369868470769693	3.426079900242156	4.134869490665774	1.9167674064503328	2.9321051286427964	2.4901051747606315	2.7283396936177358	2.238355786136355	2.0650008091793546	2.2990993419695056
SLC36A4	4.876922069248218	5.636109972424903	5.009743767093975	4.84741946522885	4.51410733374163	4.461269309296972	5.825079362376855	5.792687699144018	5.627413711649071	5.856254638676839	5.967310102002928	5.135748844138604	5.093706121220977
FAT3	2.2045444361355657	2.1751372589534075	1.801081584051767	1.6852016339429812	3.6642313785897125	1.714795933846515	-1.2878086445766197	-1.1330456275289846	-0.6631738521489459	0.863626187831515	0.5400141837977489	1.467418422797577	1.8638054088212204
CHORDC1	5.724319001014709	5.306800600317664	5.215315160353611	4.9751727465771	4.681214527241548	5.227931682843441	5.216002664600107	4.69811294434985	4.645726720014234	5.048166908864742	5.161004247425685	4.385759368467418	4.492388258489629
NAALAD2	2.3419209246517396	1.3140524299066598	1.5854959246655262	2.2116124846792067	2.3607854634111902	1.126725560304642	4.277603516843072	5.361822423705581	5.342466365591921	2.68585779776505	2.8459767066407284	5.384015307903278	5.511997372075023
FOLH1B	-2.8098620563850227	-2.7177858519028066	-2.353845361818823	-1.735005252861684	1.220600940983302	-3.1183838281631453	1.6745909348056045	2.444364627515306	2.4650236455095205	0.8328070420073057	0.7110972113815598	-0.4556115147066845	-1.288319143594055
NOX4	-2.4061597660751395	-1.9799289655954033	-2.763626436972111	-4.307213091646911	1.6002474409976044	-2.4755978775086147	6.792081575131563	6.330732688442768	6.2527611365494815	5.511717872371543	5.568747586636388	4.515959868126255	4.572294752165988
CTSC	6.916895550196865	7.399482990270014	7.2660076689294595	7.154725452351455	6.87503009182609	6.959794593166018	4.054167650093338	4.342124255639136	4.193993136669241	3.944434565354621	4.28433493255905	0.7793725153658957	1.1733047941234027
TMEM135	3.620509930252195	3.7050774167222658	3.5671681678128184	3.5804096069560583	3.7792663602534815	3.6318856770197088	4.491325128249581	4.1346729019698705	3.9582095646217095	4.633304599786348	4.691072014985025	3.9747170134715937	4.276545681687051
FZD4	2.7100220130349015	1.765468384769708	2.934454539465205	2.692537141457343	3.51729309258123	2.3112521748214334	4.358743459497588	4.080384675097714	4.143509256211021	4.2516462876834265	4.446544937930893	4.75228049058872	4.6656013621491255
PRSS23	2.393406648874428	2.582065314373584	2.274764435725072	1.5684981975292946	1.758179847893968	0.5583538265062659	8.060273948937866	7.108750232228508	7.124461642361462	7.58059988432218	7.448665783572576	8.88391908099546	8.884439117641255
ME3	5.053339671162539	5.240566499789078	5.488319311995396	4.342841576228215	4.192976338318596	4.535527804242178	5.200237750196158	5.159031492553541	5.203420123630908	5.089492856640614	5.006628260930172	5.266372677848737	5.222125132533608
HIKESHI	4.079307557614858	4.361240458770912	4.22662431134318	3.8788271768672806	3.6237536185672288	4.227387746389893	5.516828007838277	5.2555904675154315	5.349336000563283	5.489660010834382	5.506203708988783	5.329716619942147	5.358189329311482
EED	5.509258370744938	5.557452646802187	5.447323924585169	5.210818242494764	5.170052338796929	5.433957340265042	5.4097088615148134	5.4514385675758525	5.330365227064668	5.304109055077581	5.298210729579364	5.444543532241594	5.659782025094171
PICALM	7.875316296040353	7.8796973897250675	8.066992536194695	7.994035131095507	7.72968141175196	7.683278218584884	8.319376106603102	8.447134277859535	8.32486391211372	8.602560313720772	8.721022530070398	8.667631669022533	8.728028930293892
SYTL2	4.357266045081809	4.647832562591452	5.100001399379565	3.9191045959125677	4.20674419071108	3.1442950744821494	2.3942078212120617	3.7647064667482137	3.670742011441802	3.8552393258058952	4.075677485054302	3.47978973330605	3.442179354062795
CCDC89	1.6274655079288978	1.4807171647061441	1.9164905813734059	0.7794542503602064	2.0300627812711824	0.20086717881418353	0.6150729205583549	0.5150131137958204	-0.36451256035805313	1.283887995560474	1.3689740542236566	0.8303227800983778	0.2984299424560444
CREBZF	7.177261300749278	7.063610968346961	6.989494275735531	6.544497249026708	6.300043494595911	6.725212306520289	5.512579058146714	4.99079292842235	5.023995782599456	5.200788086121839	5.224778530377411	4.698444686605979	5.080649676108006
TMEM126A	3.956310003471968	3.8942129138864074	3.707321683470778	3.279936546248434	3.353674198137019	3.6908451279369774	5.257219171467596	5.26778775092027	5.182415470348999	5.38467306340451	5.344445894724712	5.212175593106948	5.312384776274633
TMEM126B	2.935172007340724	2.889257675237835	3.177505556307066	2.405533464374503	2.3607854634111902	2.7598058093417968	4.417495065245475	4.533598733234095	4.426141996073148	4.352867729124765	4.308971885704374	4.385759368467418	4.383192278146235
CCDC90B	5.319339741576304	5.506826316786584	5.59467429172053	5.346962286111879	4.813069501854537	5.164342056834262	6.018277506572796	5.947616393476252	5.880750152285439	5.806562543948083	5.912095148466876	6.000728413734134	5.883013420035755
ANKRD42	1.8278921097972047	1.0212400203281131	2.0060784761154307	1.7580687231217134	2.0300627812711824	1.209706164454675	2.34407675736516	3.3019022213874964	3.074888081192875	2.4923667433443146	2.724700263684395	2.733853236876488	2.3865753055962324
PCF11	8.266670288399338	8.093672315870055	8.151635399926768	8.074699539312896	7.653815548209018	8.059018009135935	5.385128887388779	5.243289182113356	5.047418629869111	5.268566363963821	5.335752679912756	4.994904146574366	5.004344546663972
RAB30	2.0038405229485066	1.5067145410956713	1.9348587478594592	2.2874197590195546	2.310665999080169	1.6861025951964348	4.9446257081608485	4.999961707996259	4.826448866625429	4.610773066026221	4.415941719420283	4.771962019822685	4.835854979685967
PRCP	5.214099794864823	5.0526154629696505	5.838557835206373	5.48483983688024	5.5345139305740005	5.272040636516822	3.511694158468837	3.5367417871502993	3.8412498902198884	2.981132546237586	2.9464689021294936	3.594764393640766	3.4077434171550176
TENM4	1.2624172276868908	1.7437718037413608	1.801081584051767	1.3022707361135006	3.6030807333146804	2.402268014794289	1.753526797498844	1.2642734466889665	1.247570492990344	0.7361908569223881	1.0240945935636991	-3.15570703211115	-1.1180962242457742
NARS2	2.190058980775958	2.1588345941229496	2.2007974662552368	2.5964582375559706	2.8208257057277337	1.8502797873936712	2.153480624471447	2.3671057554221897	2.1714162236711894	2.5408445854403516	2.7445400180141264	1.8096834801434827	2.140375656018049
GAB2	6.088815427562636	5.728759684148686	6.369243536279704	5.521928719366869	5.9243753783718525	5.967103796657004	5.18785593033922	5.044951398740045	5.139465844067844	5.842783221070291	5.798849068295288	5.567889306939084	5.683005328687683
USP35	2.0686210770228484	1.7868435010801123	2.4637198291303952	2.359441766529549	2.9573913014149116	2.5997969638658316	2.7232000822818647	3.203740987132314	3.1710802213669687	2.736687997753597	2.827492653753395	3.2180611571847697	3.106549867179274
KCTD21	2.175426607052385	2.4273363140250694	2.260271316873558	1.9568896504417428	2.1489288797498602	1.8502797873936712	3.8715803353726854	4.147931662472818	4.127613526976051	4.021618675437627	4.083487738642907	4.194827850103582	4.031705393780067
ALG8	2.380706445494854	2.928253026333203	2.345123352108115	2.4501980845560656	2.2587425164188306	2.471160077297407	3.3810579955579723	2.787106717390383	2.9806969806003507	3.0630818821677614	3.4069555876774906	2.786407297129173	3.0361541659414946
LOC101080736	4.989945487961948	4.977917553200731	5.1421096437078715	4.843239026878866	4.480499542813459	4.88392656940403	5.902893979921291	5.981337883660686	5.950177095694877	6.030184620131369	6.0306248622848715	5.955544258085542	6.0306246429430495
INTS4	5.353863610026954	5.32882703633843	5.259706758872849	5.401999783792813	5.045344110270066	5.1005404584614755	5.277394103713466	5.2009804855158395	5.1532708257675806	5.06649632993965	5.012094804296469	5.107626174952251	5.0066473870885595
AAMDC	1.9532718019343613	2.4543045280701823	1.988600431916268	2.262590643366426	1.9667432549497643	2.0436312552980445	3.311018364496669	3.5113188204242514	3.562578866908733	3.5535955990838892	3.6437083014673632	4.963866248463507	4.80443303554578
RSF1	6.971911397979055	7.0032569533110705	6.859715768083825	7.074969814858162	6.684012478459642	6.814085694979174	6.3273359849072675	6.402324187695192	6.246335044591137	6.342689933366445	6.4794916336170605	6.534844952631008	6.5746594419974755
CLNS1A	5.183348994895848	5.55122066194575	5.483648095554548	5.264952752689129	4.866087135383176	5.4447032182913695	6.502526323147114	6.451942524232023	6.419523249651814	6.619297381464066	6.770239402078757	6.7821429735015375	6.774370230612688
LOC102902403	1.1168519462714936	-0.3940757230303792	0.8019681518980886	1.6473398140568623	2.9573913014149116	1.126725560304642	-0.07679332474050482	-0.1489035270861694	-0.2772789630627993	-1.0783909342834221	-0.5327641731237907	0.5554121398576951	0.8836899924179511
PAK1	4.800312743722048	5.0526154629696505	5.048215390505856	4.4234579749124165	4.6207947140402394	4.927479981541577	5.363272420730661	5.807385145695938	5.855639275733146	5.367304079506353	5.4193857035763875	5.854554928050504	5.841045225623295
CAPN5	9.204959589100186	9.4609257133776	9.592175295944925	9.469310009810034	9.112102698957774	9.850757667493834	3.7469039639748702	4.390337124837362	4.349410244557357	2.8564404381227146	2.4545306301415493	3.8067854430234913	3.8691028809162384
ACER3	4.334396600949996	4.087476201665222	5.04187427509886	4.146474570851306	4.681214527241548	4.0416827414625445	4.485555787813068	4.578356644982472	4.5859076794600595	4.494976652304597	4.583193811264733	4.6353765293487	4.725545663140241
TSKU	-2.0910757933557718	-1.4941203245769277	-1.0414273638260385	-0.861701260710949	1.6002474409976044	-3.1183838281631453	4.971704681950098	4.841698749274033	4.942296561949034	4.996960583065696	4.9336114293493205	4.519845198797739	4.703002440972536
LRRC32	-0.18543948340976676	0.0914783080920826	-0.779453515568937	-0.321570044215811	1.3252807972343024	-0.9913951537221587	6.895774330862917	5.724630860025921	5.923956816701435	6.680620007978288	6.626619946937908	3.8257420484035416	3.615137118544881
EMSY	4.928008289890823	4.650750073277161	4.624748179027169	5.092527785401452	5.120000416918463	4.511197206138407	3.7755558204428543	3.844237940476648	3.439219324161137	3.636237983956091	3.5825612362306383	3.5035293876086238	3.590785732062218
GVQW3	2.6895719720410813	2.8079549220900275	2.023347308352291	2.185431596399397	2.669968141341646	2.1938656817281483	2.0161596581924472	2.249024030447294	2.2904156724433427	2.452376357920647	2.3199596867923806	1.8096834801434827	2.0178695837657177
THAP12	7.209039039920897	7.279735233213433	7.16069740620429	7.051607370213648	6.824580150135124	7.147770415208959	7.059576449717527	7.31493291587314	7.234768104951884	7.05488404543998	7.158243697023309	7.160564006717247	7.268941638557129
WNT11	-2.8098620563850227	-2.3021912305112315	-2.763626436972111	-2.901731001799928	0.8514401390922852	-3.1183838281631453	1.8100176715213012	1.570306262869609	1.4140812914411842	1.435176714712678	1.1081724274696203	2.4863070943809027	1.903891112491521
UVRAG	7.019283742130609	6.808653527104075	7.19682031762121	7.709402298856418	6.894300912978193	7.123230600555943	6.125112399273381	5.939061408315439	5.905431427421835	5.640759720676793	5.713344545384405	5.529862342727598	5.464204463254972
DGAT2	1.9532718019343613	2.3287680258343184	1.0580193149719046	2.046887824207843	2.5014737733193373	2.088175170497173	3.8312069659185553	2.3210262268831623	2.4776189153466355	3.029500178610631	3.018853872671634	0.8303227800983778	1.0713895592709524
LOC102900725	-2.0910757933557718	-2.3021912305112315	-3.3381331978427125	-1.3819254149124442	1.9005165677568574	-2.4755978775086147	0.9189170243888163	0.4307340340741978	0.21915040937700572	-0.7638261467133253	-0.9766247523506767	-3.15570703211115	-0.19943736258809325
MOGAT2	-3.372417871652196	-3.3038632426926933	-2.763626436972111	-0.4801559447518296	0.8514401390922852	-2.0324951428232056	5.792739013362756	4.833516077300519	4.935464995779419	3.393860899443252	3.334626092594866	4.813705985173498	4.648006771350457
MAP6	-3.372417871652196	-4.307213091646911	-3.3381331978427125	-2.203505394933852	1.422876363924675	-2.0324951428232056	2.8984263725231543	2.5074452078491256	2.6873377507940392	3.0226890065081444	2.628326774479275	2.4046097505044903	2.221919224174476
SERPINH1	-0.18543948340976676	0.1586069582355443	1.1235416850220954	-0.1787028393071009	1.8311028692130569	0.42579055536751365	10.779726454042269	10.503876651467209	10.645084374112287	10.97215858471247	10.813419305176302	10.388910995650209	10.330907896786007
GDPD5	2.789041086302441	1.9473185089884664	3.056905640322268	2.1587668030187013	2.9896042678149914	1.8502797873936712	2.224475946294596	2.285474268832064	2.8414610542168344	2.4824725881736924	2.4705025662247	2.637009068852388	2.6683835239781444
KLHL35	1.1471637233518106	0.1586069582355443	0.7613768119686365	1.9568896504417428	2.2587425164188306	0.35464240701421906	-0.2977586921509813	-1.5806971733053703	-2.762761823250889	0.9523199812126335	1.1876190101396165	0.614745027878869	-0.03883999547324721
RPS3	9.656260395292708	9.729800729755462	9.953538498629188	10.120131189916176	9.579085265450335	9.92774571661636	9.023652382441716	8.90277117684014	8.948297248537724	8.925535340260923	8.864670588782463	8.821935289924003	8.675445110120448
LOC111556821	6.619376108180577	6.624287915352018	6.465565358685097	6.30257746047294	7.058948959454905	7.271229294412377	5.491144551034328	5.623849901309897	5.424446105089874	5.369989879419504	5.288107432729876	4.613725884146014	4.656830888747696
LOC111556822	1.7899726370350213	2.7106543452683827	2.8006380957390746	3.292256144031557	3.5821073072373406	3.6393887321117573	2.000062554508165	2.587478833116357	2.0073777966219444	2.1362994490758513	1.9502075602734825	0.927123547308758	1.1061674165526985
ARRB1	8.699975761064506	7.6493038692171345	8.197760796545523	9.327249024659846	8.78333286685218	8.702929684384058	0.9189170243888163	0.6328628555075829	0.8032459053327923	0.9233570385934837	1.1681637420333688	2.3357483137636583	2.089141331709863
LOC102901145	1.1471637233518106	-1.4941203245769277	0.6322647073160892	2.6548698734494667	2.5454778606005446	0.7917283496346377	2.265454484131927	0.8753449864178826	0.6778726992387483	2.411245790033511	2.141918881585289	0.6717338520379421	0.6678653244414618
NEU3	2.72013934697464	2.984838266659444	2.7905875328654157	2.8340801577266443	2.9244426147054248	2.689266015279221	1.8995153331013641	2.587478833116357	2.73007367821541	2.761446915674896	2.371905771327747	2.0650008091793546	2.089141331709863
SPCS2	6.330034195739681	6.743869804294911	6.60184484182674	6.47459747130166	6.34742295644702	6.639884311062453	6.049896768860563	6.202374511633708	6.032511006546208	5.915366167333252	6.006864028944438	6.0987973471416534	6.121611901897966
LOC101092540	1.4443019922773517	2.1423455992347686	1.760464937626479	1.6852016339429812	1.3252807972343024	1.925855301499551	1.2536281507236589	1.3585301290603689	1.0593032654983463	2.2338873628508127	1.9839812157865757	2.4703335488572074	1.9235238838516393
XRRA1	3.519853785099185	3.4873511950664846	3.3516714311783877	3.7146156765725284	3.4724072361458895	3.36852241689589	2.265454484131927	2.587478833116357	2.665485490996672	2.736687997753597	2.704583866864729	2.6931419363458433	2.508582853420406
RNF169	6.470005630561452	6.229880669066595	6.22463540009778	6.40255900397076	6.18651515508822	6.143675105463632	5.226417708368122	5.65320391267197	5.660932381504414	5.7038591729637504	5.713344545384405	5.143324467181993	5.2573630222962136
POLD3	5.000360645785134	4.859338510764489	5.196407795265151	5.568254879438796	5.155928098275163	5.161739235760056	4.022642882115543	3.6805335472333613	3.6148259909985225	4.10781226697347	4.466592281039181	3.4061329058700256	3.7586729145220517
LIPT2	2.190058980775958	2.1912577578730787	2.425260822764614	1.9568896504417428	1.9667432549497643	1.9741254484689024	2.3053011373419623	2.7176686726846793	2.6093613446157855	2.1736727242338114	2.091170128377773	1.5608925402370764	1.9620056478624568
PGM2L1	7.236171569876588	7.174703278794613	7.255085157052784	7.2190535528314355	6.9668876440395895	7.355073201813891	4.3991991007561575	4.595394271271938	4.511301308367158	4.852719440623534	5.117288759846639	5.0868234146724465	4.918894756827793
P4HA3	-0.4319943802088112	-1.3013559505267747	-0.5578191129733845	0.7794542503602064	0.703917768469833	-1.420002967352131	7.983041114175166	8.358311665763123	8.342185875067171	8.0523126327069	7.979924156550769	7.448902885506858	7.452445896725144
PPME1	3.174713523490199	3.1992878463284313	3.331016327063714	3.279936546248434	3.2774417088887033	3.0002176103615934	4.465179446448535	4.206132834020362	4.2053965977890355	4.848873858660681	4.7962023279663635	4.3248805574240805	4.531296050052605
C2CD3	5.466326527344621	5.506826316786584	5.447323924585169	5.891394961159863	5.737840435829246	5.482738837144166	4.775259235947654	4.663910525795321	4.517413870897183	4.248730652321721	4.277542097057362	4.214140116843657	3.9188584630774685
PAAF1	2.668827880878732	2.984838266659444	2.561530415238012	3.023337237333889	3.6441344547154086	3.2558876773612377	3.3044792386926582	3.235139853479167	3.2972291857687206	3.4558522049184166	3.65073461706718	3.3548525567089813	3.365305062787469
LOC101096761	2.0038405229485066	1.8892119440122828	1.9348587478594592	1.2526996201906042	1.9005165677568574	2.3112521748214334	2.663131431650132	2.285474268832064	2.4650236455095205	2.801790335592049	2.67731810033088	2.8980895933837445	2.4420783410743794
MRPL48	4.28754053757094	4.265515268256763	4.361738826399236	4.232097537208142	3.8335175515292486	4.171557068433227	4.59944785012622	4.268160994175903	4.359653225458253	4.052041187052646	4.106667967330462	4.024792689473528	3.923740929688323
RAB6A	6.281326664781175	6.292865647597723	6.22463540009778	6.488047936301593	6.0708318069126435	6.18014223717579	7.640954542174585	7.496920044684983	7.258682935561487	7.448024539493207	7.337939939522531	7.0453366041737135	7.164532499770974
FAM168A	5.366801259556101	5.201306822121911	5.1361689050058725	5.717315311868821	5.766010897143171	5.127468171828466	5.222954374604334	5.448762562980633	5.359579506735193	5.453397338002814	5.543488292834198	5.502634220488885	5.325357320743858
RELT	4.083232225471575	3.4136925708711376	4.292205316234713	4.07696929337435	4.247276544551788	4.052963484505972	-1.4552568197651636	-1.1330456275289846	-0.9033107383654768	-0.42901919138982386	-0.8130232344034471	0.3611974018006431	0.7136906094185205
ARHGEF17	0.9549340205539015	1.0212400203281131	0.7196102579964256	-0.04871740562536125	2.629653283866129	0.7368276770170674	6.290585247611615	6.681832484776948	6.755088150185898	6.414045363061153	6.247750430291208	7.148694116056233	7.011840899398564
FCHSD2	6.689279588583436	6.9621582711790095	6.489061975049121	7.412040750633047	6.89004069857328	6.737499738465019	3.152567490445785	3.8071110636020413	3.719277999201961	3.0564277851265027	3.294813562273355	3.4956594940230548	3.442179354062795
ATG16L2	4.545408027726034	3.4873511950664846	4.330862765582197	4.536517935586618	4.536085316855887	3.9720806933268262	1.6745909348056045	2.0230297314538657	2.2469329743139093	1.8891134277584491	1.351830665412788	1.4992541496949348	1.7584295564008117
STARD10	5.140673408949836	4.752034323547045	4.906496922460289	6.087930393787686	4.908827151984973	5.274452035672106	0.572164891247429	1.4892868783617115	1.1248270523710695	0.5210714134818987	0.5400141837977489	1.7579857674841213	1.903891112491521
ARAP1	7.446166882333358	7.169626928060639	7.311087965454706	7.4267829846173425	7.334488349186571	7.4950197569337265	6.9543825018414385	6.874602479586861	6.922780976221781	6.69461477619797	6.506854575787104	6.560534667795682	6.480876522053854
PDE2A	2.8820922487964866	1.1255883263993178	1.303947047912927	2.1315998789684243	2.709186992763961	1.9011007612085753	0.7749792583563312	1.3355369738780873	1.1565057387767512	0.9807129006807991	0.6562932106160648	2.4213235247820872	2.400652529224642
CLPB	4.928008289890823	4.786929414461572	4.812773787461842	5.081922451695396	5.022172505542772	5.042301383883986	4.620659444697066	4.44238153528144	4.4709256140921925	4.745111816994808	4.619460030658978	4.411083883043257	4.361764933115316
INPPL1	6.414234147183402	6.240570980643162	6.4781444920961375	6.558589853035803	6.129832687634716	6.584601197863317	7.304527734338449	7.3799375198757735	7.495401207734711	7.4015268906296825	7.351479718938988	7.567206056720744	7.4709100393415415
ANAPC15	3.6839127871933766	3.933076341854287	4.060907202950223	4.180010531883195	3.4724072361458895	3.95414255125368	4.2540419435024015	4.09072054685488	4.212949135451309	4.136487836203559	4.3613079930755765	4.125123376571417	4.132149809280386
TOMT	2.261074220191257	2.594240503800546	2.425260822764614	2.8999632745589765	2.204880281696043	2.152513893651378	0.7366333956708452	1.3811625690310227	0.9906613648691809	1.328756115287733	1.0022865726488206	1.1440305530243737	0.6678653244414618
LAMTOR1	5.625509901689821	5.541821916717209	5.8275405839937715	5.590871804063286	5.4385952497555845	5.995153105590031	6.275618754110294	6.355945878151209	6.486487469711846	6.433433994637087	6.320602042981299	6.731107221463321	6.625740775612842
LRRC51	4.405084323120221	3.8235762278667482	4.22662431134318	4.125972312940414	4.01661818654362	4.0416827414625445	3.2780222519328057	3.00677772534784	2.90811302225468	3.0697054295753623	3.013412928562199	4.07846683767809	3.957463218825718
NUMA1	8.275701815304185	8.128622806015217	8.096102219498468	7.8700720663035	7.695912532707555	8.141911734730721	7.447527211119351	7.437084892690538	7.528690849686762	7.504726444930975	7.357128750382066	7.2901943990223375	7.242318295429467
IL18BP	2.380706445494854	2.688110961542782	2.8303763869315754	2.883772404972495	2.310665999080169	2.437125226620433	2.2105536292418337	2.133798909859049	2.041711587442835	1.8891134277584491	1.9728109502401154	2.733853236876488	2.6210720524496107
RNF121	3.764335438604966	3.8131969093048266	3.6305190252824873	3.6003633294593036	3.51729309258123	3.7544160315075663	5.399006615512441	5.528227220140625	5.562386721426218	5.6518377153984884	5.515856102698866	5.5260039318284955	5.388525964627457
LOC101086175	2.8820922487964866	2.9662220326611917	2.5965647979691693	2.765043804536311	3.426079900242156	3.1230444374656012	1.7145986626086747	1.2397146168891202	1.4400562176725467	1.6089416187612566	1.688665909126001	1.3674658214061568	1.1733047941234027
NUP98	7.216651994922272	7.2645787210464015	7.078924896474196	7.176488415318294	7.131118366825872	7.311707241967746	7.039043871312427	7.102804898886215	7.164936154366909	6.969358034404276	7.058744464835274	7.298134344426668	7.044147924846229
PGAP2	2.393406648874428	2.1087912337628727	2.51345387313309	2.535581481094172	2.310665999080169	2.5686969767493526	3.368573830764756	2.947352050028748	3.0995440470933535	2.633171098264809	2.9292360124816477	3.899171670888337	3.645009484142935
RHOG	5.104441903546289	4.721833819794587	5.001053386450483	5.446772255623971	5.163007503319729	4.951789763388009	3.202659779478602	3.145441265942154	3.1157503287484953	3.0958996507461283	3.066920456753253	3.7283654389531624	3.1980560547893573
STIM1	6.175009022121127	6.11732648057177	6.050276283040565	6.734789831324116	6.122588191187558	6.130424464701412	2.153480624471447	2.6907428755073277	2.4776189153466355	2.736687997753597	2.783419320713137	3.856793159807711	3.4216165816833097
RRM1	4.934540303842599	4.719056710385236	5.022681966308177	5.130760330134069	4.822042183354868	4.796025720434446	5.807844379487253	5.6285868640850145	5.601753550222731	5.9615055570159114	6.0822105492252385	5.7657279523142355	5.695906007633594
TRIM21	3.1069324668669456	4.3433183447082735	3.7494403505689853	3.443515159692637	3.0211136537554037	4.024594495288368	2.578939646584187	2.8288673613601865	2.71950779086479	2.531278459045473	2.614018151942728	2.6931419363458433	2.981007397171962
LOC101089643	0.5636545127172192	0.6061468765262383	0.025626154387321208	-1.0984907089792866	0.9852672376470571	-0.065718040335706	0.572164891247429	0.4734889113168802	0.8811571233575793	0.122862953921332	0.08045682292526561	-0.03505165918241781	0.1728178999274494
TRIM68	2.6156239352358566	2.732850881568884	2.5011801694378604	1.7931670538225388	2.58817939713004	1.925855301499551	2.9662803501021484	3.4213678335342452	3.4456443531181202	3.082861988604363	2.9521677567792906	3.4475167048923936	3.547156002029536
TRIM5	6.866546247822986	7.371902142625456	6.850674574836948	6.133148392957308	6.428971960443103	6.940184068047323	5.89529869157594	5.684249457524551	5.744081310759121	4.827537950939666	4.819772305828122	6.213593180771469	6.269893449414942
TRIM22	3.620509930252195	4.952133333556503	3.230511613272811	1.8936122965483253	3.6840521916349434	3.2656171515104107	1.0497879410730016	0.34122441948367893	0.5877969501670774	-1.8300035874233174	-1.2631395456444763	0.7793725153658957	1.3577877815234738
CD1H11orf42	2.1606443041703027	1.3717732715482394	1.6085631920197725	1.4415168025666842	0.8514401390922852	1.6861025951964348	1.2536281507236589	1.214730474492315	1.247570492990344	0.8013151334652232	0.6839554269353254	0.1367094401975566	0.5716023493040414
FAM160A2	4.819261658610077	4.0917763984141775	4.466459624849514	4.684057515301336	4.1790758303034385	4.4399450345249685	3.291311392428054	3.289991155806708	3.5327136966663644	3.190098294117534	3.267648101359318	3.1890746278464572	3.222036889692513
LOC111556616	0.6925639662976631	0.39966175520862485	0.4399044382075816	0.4681012053363181	3.1690966788634576	0.35464240701421906	1.4080042791722576	1.2884212022947108	1.0593032654983463	0.7361908569223881	0.8396373326647032	0.42888258077151115	-0.7024630736524982
CAVIN3	-1.6135107850711818	-0.9792608576592886	-2.353845361818823	-1.735005252861684	-0.7942342756139689	-1.6939862851841265	6.87385782413301	6.687518559288596	6.81214307269432	7.018543405841952	6.854433258681098	7.290762989425529	7.33227964943856
SMPD1	3.6419553105941485	3.743847675719538	4.0141650421520385	3.5188371336125	3.51729309258123	3.6980484813036867	5.778653813076563	5.985959700384233	6.169816304342246	5.566601886585336	5.428613041131655	6.397995870152595	6.19916785716892
